timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month,degree_centrality,betweenness,closeness,pagerank,clustering,avg_bytes_sent,avg_bytes_received,avg_file_access,avg_failed_login,avg_db_queries,bytes_sent_drift,file_access_drift,login_drift,db_drift,date,drift_score
2026-06-11 00:22:54,192.168.232.209,192.168.65.82,user_1,2,3,43484,443,1431,-0.4434600414249647,0.7161721816498035,2448,2026-06-11 00:22:54,,1,-0.9675724709699152,0.1518289757262381,12,0,0.2504426705979235,0,1,0,0,1,71.78,0,0.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.3954661368882921,0.1862202802622609,-1.1714309331207602,0.33073422401788816,2026-06-11,0.4604875621973328
2026-06-11 06:56:12,10.80.186.201,192.168.96.182,user_1,4,5,64219,445,1437,0.086523518236932,0.6188073177313608,1405,2026-06-11 06:56:12,,1,0.3340174547198184,-0.4325174209587875,26,0,-1.3625644055548916,0,0,0,3,1,31.08,0,6.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,0.13451742277360462,-0.3981261164227647,0.13015899256897334,-1.282272852134927,2026-06-11,0.35386475712847465
2026-06-11 13:06:30,172.27.247.134,172.18.182.125,user_1,0,0,19973,22,415,1.5645780205864817,1.4967060310118052,5582,2026-06-11 13:06:30,,0,5.280059172340806,1.725069274493615,31,1,1.408012454660532,2,1,1,3,1,77.27,1,13.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,1.6125719251231543,1.7594605790296376,5.076200710189961,1.4883040080804966,2026-06-11,2.351626351994843
2026-06-11 13:42:42,172.25.29.3,172.21.120.250,user_1,1,4,48460,80,669,-0.2586239062334608,0.0604655100065477,4866,2026-06-11 13:42:42,,1,0.0736994695818717,-0.837064926356113,7,0,-0.0342056369584556,2,0,0,2,0,60.7,0,13.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.2106300016967882,-0.8026736218200902,-0.1301589925689734,0.04608591646150904,2026-06-11,0.41489883939701816
2026-06-11 17:29:06,172.20.109.125,172.28.129.227,user_1,2,2,43983,445,834,-0.3787117478787147,0.3529567238441836,1883,2026-06-11 17:29:06,,0,-0.4469365006940217,-0.6272995531871294,21,0,-0.8122443442792252,2,0,0,1,0,25.93,0,17.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.3307178433420421,-0.5929082486511066,-0.6507949628448668,-0.7319527908592606,2026-06-11,0.5397329241179547
2026-06-11 19:05:48,172.23.133.7,172.18.255.202,user_1,0,1,4799,443,206,-0.8927999669849008,-0.5420218416389356,1799,2026-06-11 19:05:48,,1,-0.186618515556075,0.4514937945390718,0,0,0.1365833475753718,0,0,1,0,1,18.65,0,19.0,3.0,6.0,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.8448060624482282,0.4858850990750946,-0.3904769777069201,0.21687490099533643,2026-06-11,0.547578744005424
,172.25.94.208,192.168.190.130,user_1,4,0,56723,3389,1062,-0.8110337642379429,1.4311362006029276,2907,,,1,0.3340174547198184,0.301661385132655,13,0,-1.1158692056726962,0,1,0,2,0,26.65,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.7630398597012703,0.3360526896686778,0.13015899256897334,-1.0355776522527316,,0.49292259751692
,10.178.51.200,10.192.114.59,user_1,1,4,58794,22,480,0.8005157526973706,-0.8406548404642079,2420,,,1,-0.186618515556075,-0.267701770611729,8,0,-0.8122443442792252,0,0,1,0,1,37.29,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,0.8485096572340433,-0.2333104660757062,-0.3904769777069201,-0.7319527908592606,,0.4991677582278055
,10.106.42.191,172.16.150.212,user_1,5,3,15956,22,1181,1.1891405308222072,1.8857019241674355,2202,,2026-06-11 12:17:48,1,-0.9675724709699152,-0.6872325169496961,7,0,-0.6604319135824896,0,1,1,3,1,53.63,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,1.2371344353588798,-0.6528412124136733,-1.1714309331207602,-0.580140360162525,,0.9245770382135379
,192.168.37.138,10.190.37.187,user_1,4,1,53223,80,933,0.3486664425890811,0.6824358755010945,184,,,1,-0.7072544858319685,-0.4025509390775041,22,0,0.060677132227004,1,0,0,0,1,51.13,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,0.3966603471257537,-0.3681596345414813,-0.9111129479828135,0.14096868564696863,,0.4625814161155782
,192.168.1.52,172.24.73.82,user_1,1,1,59619,22,949,0.0490737024100086,-0.1204259562328539,2067,,2026-06-11 17:07:12,1,-0.9675724709699152,-0.4475006618994291,22,0,0.4971378704801187,0,0,0,1,1,51.94,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,0.0970676069466812,-0.4131093573634063,-1.1714309331207602,0.5774294239000833,,0.48639315404352723
,172.19.36.228,172.16.52.156,user_1,3,5,40230,445,1390,-1.286277636365431,-1.2643660436425983,4638,,2026-06-11 09:03:06,1,-0.9675724709699152,-1.0917800223470215,21,0,0.3073723321091993,1,1,0,4,1,56.69,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-1.2382837318287583,-1.0573887178109989,-1.1714309331207602,0.3876638855291639,,1.0674931818500955
,192.168.162.222,172.21.162.74,user_1,5,4,64760,80,1230,0.2407011850225363,1.1808007262308395,834,,2026-06-11 13:07:42,1,1.635607380409552,1.7400525154342563,14,0,0.5730440858284865,2,1,1,1,0,66.31,1,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,0.2886950895592089,1.774443819970279,1.4317489182587069,0.6533356392484512,,1.148069402432461
,10.194.239.254,192.168.187.221,user_1,2,1,58790,443,919,-0.8802067527526192,-0.7850139502001932,3405,,,1,0.5943354398577652,-0.0579363974427454,3,0,0.4402082089688429,2,0,0,0,0,36.75,1,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.04799390453667261,0.3480499898976578,-0.03439130453602278,0.20385846215084508,-0.08029155341996463,-0.8322128482159465,-0.023545092906722624,0.3904769777069201,0.5204997623888075,,0.3892272634077378
2026-06-11 00:24:36,192.168.207.90,192.168.114.93,user_10,5,1,36722,445,572,0.4560376260273456,-0.9308855274337968,4551,2026-06-11 00:24:36,2026-06-11 16:15:36,1,1.1149714101336587,-0.0729196383833871,18,0,0.2694192244350154,0,1,0,0,1,55.5,0,0.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,0.46269453837059027,0.07866201493836882,0.5206359702758936,0.2277186460451033,2026-06-11,0.29717222614621364
2026-06-11 14:12:06,192.168.202.245,172.17.123.89,user_10,5,3,2545,443,1160,-0.2235368852349254,0.8691294040162824,5231,2026-06-11 14:12:06,,1,1.1149714101336587,1.5902201060278398,22,1,2.4137698080264047,0,1,0,2,1,78.07,1,14.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,-0.21687997289168073,1.7418017593495958,0.5206359702758936,2.3720692296364927,2026-06-11,1.1031188126261706
2026-06-11 21:51:54,172.19.232.212,10.137.136.62,user_10,3,2,62509,443,1365,-1.2308493629096058,0.0540258400794565,4211,2026-06-11 21:51:54,,1,0.5943354398577652,-0.0129866746208203,8,0,-1.3625644055548916,2,1,0,2,1,39.44,0,21.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,-1.224192450566361,0.13859497870093562,0.0,-1.4042649839448036,2026-06-11,0.563122225044763
2026-06-11 22:10:06,192.168.253.44,172.29.33.122,user_10,4,1,41929,445,1308,-0.3675092071739984,-0.2712745548706075,2330,2026-06-11 22:10:06,2026-06-11 01:00:06,1,0.3340174547198184,-0.0579363974427454,11,0,-1.267681636369432,1,1,0,4,0,67.6,0,22.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,-0.3608522948307537,0.09364525587901051,-0.26031798513794674,-1.3093822147593441,2026-06-11,0.32871560930435406
,10.243.31.183,192.168.129.56,user_10,5,0,35321,445,677,0.9587979316420032,-0.8754337439010088,3287,,,1,0.8546534249957118,-0.6872325169496961,5,0,1.4459655623347158,0,0,0,4,1,26.17,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,0.965454843985248,-0.5356508636279402,0.2603179851379467,1.4042649839448038,,0.6963868940688202
,172.18.32.183,172.18.46.10,user_10,4,2,35201,22,952,0.3240856611254268,-0.2489164493025361,4523,,,1,-0.186618515556075,-0.9868973357625298,17,0,0.2124895629237396,1,0,0,3,0,66.63,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.00665691234324467,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.04170057838991212,0.3307425734686715,-0.8353156824407739,-0.7809539554138402,0.1707889845338275,,0.6066187345530618
